fips5,county_name,state_alpha,state_name,year,short_desc,domain_desc,croplandArea_ha,croplandArea_acres
21089,GREENUP,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7087.414002428167,17513
21089,GREENUP,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,7675.435046539862,18966
21089,GREENUP,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7270.335896398219,17965
21091,HANCOCK,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,15316.875758802104,37848
21091,HANCOCK,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15794.010522055847,39027
21091,HANCOCK,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,12336.705787130715,30484
21091,HANCOCK,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9468.231485228653,23396
21091,HANCOCK,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8659.65196276811,21398
21091,HANCOCK,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10777.013354917037,26630
21093,HARDIN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,67195.06272764063,166039
21093,HARDIN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,61169.162282476726,151149
21093,HARDIN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,49298.664508296235,121817
21093,HARDIN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,46308.781869688384,114429
21093,HARDIN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,44344.39498178875,109575
21093,HARDIN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,39912.99069202752,98625
21095,HARLAN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,270.33589639821935,668
21095,HARLAN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,343.1808984216916,848
21095,HARLAN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,279.2391744233104,690
21095,HARLAN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,111.69566976932416,276
21095,HARLAN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,188.18292189397005,465
21095,HARLAN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,200.7284500202347,496
21097,HARRISON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,46766.895993524886,115561
21097,HARRISON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,41611.088628085796,102821
21097,HARRISON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,30228.652367462564,74695
21097,HARRISON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,26000.404694455687,64247
21097,HARRISON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,28817.48280048563,71208
21097,HARRISON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,27545.528126264668,68065
21099,HART,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,46043.30230675839,113773
21099,HART,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,42805.34196681505,105772
21099,HART,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,33448.40145690004,82651
21099,HART,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,30807.77013354917,76126
21099,HART,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,29849.85835694051,73759
21099,HART,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,29348.03723188992,72519
21101,HENDERSON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,69987.45447187373,172939
21101,HENDERSON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,67124.2411978956,165864
21101,HENDERSON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,67333.46823148523,166381
21101,HENDERSON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,60707.405908539055,150008
21101,HENDERSON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,63454.876568191015,156797
21101,HENDERSON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,65717.5232699312,162388
21103,HENRY,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,40730.068798057466,100644
21103,HENRY,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,34376.36584378794,84944
21103,HENRY,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,29433.023067583974,72729
21103,HENRY,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,23537.434237150952,58161
21103,HENRY,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,26405.099150141643,65247
21103,HENRY,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,23551.193848644274,58195
21105,HICKMAN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,44284.500202347226,109427
21105,HICKMAN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,41326.18373128288,102117
21105,HICKMAN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,43331.444759206795,107072
21105,HICKMAN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,48421.691622824765,119650
21105,HICKMAN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,42034.80372318899,103868
21105,HICKMAN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,38131.93039255362,94224
21107,HOPKINS,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,45256.17159044921,111828
21107,HOPKINS,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,43594.90084985836,107723
21107,HOPKINS,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,41196.27681100769,101796
21107,HOPKINS,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,38140.428976123025,94245
21107,HOPKINS,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,36836.09874544718,91022
21107,HOPKINS,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,60481.99109672197,149451
21109,JACKSON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,14541.076487252125,35931
21109,JACKSON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15548.36098745447,38420
21109,JACKSON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,13640.63132335087,33706
21109,JACKSON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9325.37434237151,23043
21109,JACKSON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10566.57223796034,26110
21109,JACKSON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,9273.16875758802,22914
21111,JEFFERSON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9130.716309186564,22562
21111,JEFFERSON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,10170.376365843787,25131
21111,JEFFERSON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6244.435451234318,15430
21111,JEFFERSON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4433.42776203966,10955
21111,JEFFERSON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3064.346418454067,7572
21111,JEFFERSON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2647.5111290975315,6542
21113,JESSAMINE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,25235.12747875354,62356
21113,JESSAMINE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,21059.89477944152,52039
21113,JESSAMINE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,15263.456090651558,37716
21113,JESSAMINE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13583.974099554836,33566
21113,JESSAMINE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,13093.484419263455,32354
21113,JESSAMINE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12156.212059894779,30038
21115,JOHNSON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2433.832456495346,6014
21115,JOHNSON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2203.966005665722,5446
21115,JOHNSON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2740.9955483609874,6773
21115,JOHNSON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1999.595305544314,4941
21115,JOHNSON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1538.6483205180089,3802
21115,JOHNSON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1707.405908539053,4219
21117,KENTON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,10090.651558073654,24934
21117,KENTON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,10755.564548765682,26577
21117,KENTON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8694.455685957102,21484
21117,KENTON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,6128.692836908134,15144
21117,KENTON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6443.140428976123,15921
21117,KENTON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4266.288951841359,10542
21119,KNOTT,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,589.2351274787535,1456
21119,KNOTT,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,653.5815459328207,1615
21119,KNOTT,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1094.293808174828,2704
21119,KNOTT,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,718.7373532982598,1776
21119,KNOTT,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,229.86645082962363,568
21119,KNOTT,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,501.01173613921486,1238
21121,KNOX,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,7975.718332658842,19708
21121,KNOX,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,7347.227842978551,18155
21121,KNOX,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,7232.699312019425,17872
21121,KNOX,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3878.186968838527,9583
21121,KNOX,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4850.667745851882,11986
21121,KNOX,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3561.3112100364224,8800
21123,LARUE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,35655.60501821125,88105
21123,LARUE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,37165.115337919866,91835
21123,LARUE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,29128.288142452446,71976
21123,LARUE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,27093.07972480777,66947
21123,LARUE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,27386.0785107244,67671
21123,LARUE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,27808.984216916226,68716
21125,LAUREL,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23493.727235936865,58053
21125,LAUREL,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,25592.067988668554,63238
21125,LAUREL,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,17484.823957911776,43205
21125,LAUREL,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,14176.851477134764,35031
21125,LAUREL,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,14199.10967219749,35086
21125,LAUREL,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12874.949413193039,31814
21127,LAWRENCE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5346.823148522865,13212
21127,LAWRENCE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,6350.870093079725,15693
21127,LAWRENCE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6168.757588021044,15243
21127,LAWRENCE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2613.516794819911,6458
21127,LAWRENCE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3214.488061513557,7943
21127,LAWRENCE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2852.2865236746256,7048
21129,LEE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,3846.620801295022,9505
21129,LEE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,3577.9036827195464,8841
21129,LEE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,3741.8049372723594,9246
21129,LEE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2199.5143666531767,5435
21129,LEE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3452.4484014569,8531
21129,LEE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2229.0570619182517,5508
21131,LESLIE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,80.93889113719142,200
21131,LESLIE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,62.32294617563739,154
21131,LESLIE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,82.9623634156212,205
21131,LESLIE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,88.22339133953865,218
21131,LESLIE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1072.4403075677862,2650
21133,LETCHER,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,218.9397005261028,541
21133,LETCHER,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,255.36220153783893,631
21133,LETCHER,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,306.3537029542695,757
21133,LETCHER,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,175.2326993120194,433
21133,LETCHER,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,169.16228247673007,418
21133,LETCHER,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,267.50303520841766,661
21135,LEWIS,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,19311.614730878187,47719
21135,LEWIS,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,19719.951436665317,48728
21135,LEWIS,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,16649.129906920276,41140
21135,LEWIS,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13280.453257790368,32816
21135,LEWIS,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,16894.374747065965,41746
21135,LEWIS,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,12588.021044111696,31105
21137,LINCOLN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,45210.84581141238,111716
21137,LINCOLN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,42155.80736543909,104167
21137,LINCOLN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,33969.64791582355,83939
21137,LINCOLN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,29371.104815864022,72576
21137,LINCOLN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,27911.77660866046,68970
21137,LINCOLN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,27151.760420882234,67092
21139,LIVINGSTON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,31961.95872116552,78978
21139,LIVINGSTON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,35206.798866855526,86996
21139,LIVINGSTON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,24788.74949413193,61253
21139,LIVINGSTON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,25276.00161877782,62457
21139,LIVINGSTON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,24947.389720760824,61645
21139,LIVINGSTON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,30936.462970457305,76444
21141,LOGAN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,87582.35532173209,216416
21141,LOGAN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,80471.06434641845,198844
21141,LOGAN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,80284.09550789154,198382
21141,LOGAN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,77847.43019020639,192361
21141,LOGAN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,78994.73897207608,195196
21141,LOGAN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,78576.68959935248,194163
21143,LYON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,14019.425333872925,34642
21143,LYON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14441.926345609065,35686
21143,LYON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11883.85269121813,29365
21143,LYON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9556.45487656819,23614
21143,LYON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,7132.739781464994,17625
21143,LYON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,8233.10400647511,20344
21145,MCCRACKEN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23859.57102387697,58957
21145,MCCRACKEN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,27324.969647915823,67520
21145,MCCRACKEN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,23570.214488061512,58242
21145,MCCRACKEN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,20125.859975718333,49731
21145,MCCRACKEN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,20473.897207608254,50591
21145,MCCRACKEN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16112.505058680696,39814
21147,MCCREARY,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2239.5791177660867,5534
21147,MCCREARY,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,2638.60785107244,6520
21147,MCCREARY,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,2056.657223796034,5082
21147,MCCREARY,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1337.1104815864023,3304
21147,MCCREARY,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1530.5544314042897,3782
21147,MCCREARY,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1367.462565762849,3379
21149,MCLEAN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,48725.61715904492,120401
21149,MCLEAN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,42172.39983812222,104208
21149,MCLEAN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,47600.566572237956,117621
21149,MCLEAN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,39047.75394577094,96487
21149,MCLEAN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,43743.4237150951,108090
21149,MCLEAN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,38702.54957507082,95634
21151,MADISON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,57716.71388101983,142618
21151,MADISON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,52847.43019020639,130586
21151,MADISON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,43948.1991096722,108596
21151,MADISON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,29533.38729259409,72977
21151,MADISON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,30267.09834075273,74790
21151,MADISON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,22934.84419263456,56672
21153,MAGOFFIN,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,3978.146499392958,9830
21153,MAGOFFIN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5765.68191015783,14247
21153,MAGOFFIN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5619.182517199514,13885
21153,MAGOFFIN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3192.2298664508294,7888
21153,MAGOFFIN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2861.9991906110886,7072
21153,MAGOFFIN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3881.4245244840145,9591
21155,MARION,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,42249.696479158236,104399
21155,MARION,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,39839.74099554836,98444
21155,MARION,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,31870.902468636177,78753
21155,MARION,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,28420.47753945771,70227
21155,MARION,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,34483.20518008903,85208
21155,MARION,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,36235.53217320923,89538
21157,MARSHALL,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,28324.564953460136,69990
21157,MARSHALL,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,33076.08255766896,81731
21157,MARSHALL,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,22654.390934844192,55979
21157,MARSHALL,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,22175.23269931202,54795
21157,MARSHALL,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,21403.885066774583,52889
21157,MARSHALL,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20807.365439093483,51415
21159,MARTIN,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,221.36786726021853,547
21159,MARTIN,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,434.23715095103194,1073
21159,MARTIN,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,126.2646701740186,312
21159,MARTIN,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,934.0348037231889,2308
21159,MARTIN,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,726.8312424119789,1796
21161,MASON,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,36583.16471064346,90397
21161,MASON,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,35218.9397005261,87026
21161,MASON,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,31750.70821529745,78456
21161,MASON,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,23441.116956697693,57923
21161,MASON,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,27802.509105625253,68700
21161,MASON,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,21928.369081343586,54185
21163,MEADE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,34932.82072035613,86319
21163,MEADE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,33289.76123027114,82259
21163,MEADE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,26367.867260218532,65155
21163,MEADE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,25786.321327397814,63718
21163,MEADE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,32518.008903278023,80352
21163,MEADE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,28169.971671388103,69608
21165,MENIFEE,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6990.692027519222,17274
21165,MENIFEE,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5718.332658842573,14130
21165,MENIFEE,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,6104.0064751112905,15083
21165,MENIFEE,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4036.827195467422,9975
21165,MENIFEE,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,3313.638203156617,8188
21165,MENIFEE,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,3441.926345609065,8505
21167,MERCER,KY,KENTUCKY,1997,"AG LAND, CROPLAND - ACRES",TOTAL,37906.92027519223,93668
21167,MERCER,KY,KENTUCKY,2002,"AG LAND, CROPLAND - ACRES",TOTAL,34908.94374747066,86260
21167,MERCER,KY,KENTUCKY,2007,"AG LAND, CROPLAND - ACRES",TOTAL,30312.828814245244,74903
21167,MERCER,KY,KENTUCKY,2012,"AG LAND, CROPLAND - ACRES",TOTAL,24048.563334682312,59424
21167,MERCER,KY,KENTUCKY,2017,"AG LAND, CROPLAND - ACRES",TOTAL,24147.308781869688,59668
21167,MERCER,KY,KENTUCKY,2022,"AG LAND, CROPLAND - ACRES",TOTAL,27309.591258599758,67482
